#N/A,Bronze,青铜,青銅,ブロンズ,브론즈,บรอนซ์,Đồng,ब्रॉन्ज,Perunggu,Bronze,,,,,,,,,,,,,,,
#N/A,Bucharest Auto-Roulette,布加勒斯特电自动轮盘,布加勒斯特自動輪盤,ブカレスト オートルーレット,부카레스트 오토 룰렛,รูเล็ตต์บูคาเรสต์อัตโนมัติ,Bucharest Roulette tự động,,,,,,,,,,,,,,,,,,
#N/A,Bucharest Blackjack A,布加勒斯特二十一点A,布加勒斯特二十一點A,ブカレストブラックジャックA,부쿠레슈티 블랙 잭 A,บูคาเรสต์แบล็คแจ็คเอ,Bucharest Blackjack A,,,,,,,,,,,,,,,,,,
#N/A,Bucharest Blackjack B,布加勒斯特二十一点B,布加勒斯特二十一點B,ブカレストブラックジャックB,부쿠레슈티 블랙 잭 B,บูคาเรสต์แบล็คแจ็คบี,Bucharest Blackjack B,,,,,,,,,,,,,,,,,,
#N/A,Bucharest Free Bet Blackjack,布加勒斯特免费投注二十一点,布加勒斯特免費投注二十一點,ブカレスト フリーベット ブラックジャック,부쿠레슈티 프리 베팅 블랙잭,บูคาเรสแบล็กแจ็กเดิมพันฟรี,Blackjack Bucharest Đặt Cược Miễn Phí,,,,,,,,,,,,,,,,,,
#N/A,Bucharest Roulette,布加勒斯特轮盘,布加勒斯特輪盤,ブカレスト ルーレット,부카레스트 룰렛,รูเล็ตต์บูคาเรสต์,Bucharest Roulette,,,,,,,,,,,,,,,,,,
CSPTable00000001,Caribbean Stud Poker,加勒⽐海扑克,加勒⽐海撲克,カリビアンスタッドポーカー,캐리비안 스터드 포커,แคริบเบี้ยนสตั๊ดโป๊กเกอร์,Stud Poker Kiểu Caribe,कैरेबियन स्टड पोकर ,Stud Poker Karibia,Poker Caribbean Stud,,,,,,,,,,,,,,,
CashOrCrash00001,Cash Or Crash,富贵险中求,富貴險中求,キャッシュオアクラッシュ,캐시 혹은 크래시,จะรุ่งหรือจะร่วง,Tiền Hay Tông,,,,,,,,,,,,,,,,,,
HoldemTable00001,Casino Hold'em,赌场扑克,賭場德州撲克,カジノホールデム,카지노 홀덤,คาสิโนโฮลด์เอ็ม,Casino Hold'em,कैसीनो होल्डम,,,,,,,,,,,,,,,,,
#N/A,Casino Hold'em Italia,意大利赌场德州扑克,義⼤利賭場德州撲克,カジノホールデム イタリア,이탈리아 카지노 홀덤,คาสิโนโฮลด์เอ็มอิตาลี,Casino Hold'em Ý,,,,,,,,,,,,,,,,,,
#N/A,Casino Malta Roulette,马耳他赌场轮盘,馬耳他賭場輪盤,カジノマルタ ルーレット,카지노 몰타 룰렛,คาสโนรูเล็ตต์มอลตา,Casino Malta Roulette,,,,,,,,,,,,,,,,,,
#N/A,Casinoroom Exclusive Blackjack,赌场室独占二十一点,賭場室獨佔二十一點,カジノルームエクスクルーシブブラックジャック,카지노룸 익스클루지브 블랙잭,ห้องคาสิโนเอ็กซ์คลูซีฟแบล็คแจ็ค,Casinoroom Exclusive Blackjack,,,,,,,,,,,,,,,,,,
#N/A,CasinoSecret Club Blackjack 2,独占二十一点,獨佔二十一點,ブラックジャック エクスクルーシブ,블랙잭 익스클루지브,เอ็กซ์คลูซีฟแบล็คแจ็ค,Blackjack Độc quyền,एक्सक्लूसिव ब्लैकजैक,Eksklusif Blackjack,Exclusive Blackjack,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 1,经典极速二十一点1,經典急速二十一點1,クラシックスピードブラックジャック1,클래식 스피드 블랙잭 1,คลาสสิกสปีดแบล็คแจ็ค 1,Blackjack Cổ điển Tốc Độ 1,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 13,经典极速二十一点13,經典急速二十一點13,クラシックスピードブラックジャック13,클래식 스피드 블랙잭 13,คลาสสิกสปีดแบล็คแจ็ค 13,Blackjack Cổ điển Tốc Độ 13,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 14,经典极速二十一点14,經典急速二十一點14,クラシックスピードブラックジャック14,클래식 스피드 블랙잭 14,คลาสสิกสปีดแบล็คแจ็ค 14,Blackjack Cổ điển Tốc Độ 14,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 15,经典极速二十一点15,經典急速二十一點15,クラシックスピードブラックジャック15,클래식 스피드 블랙잭 15,คลาสสิกสปีดแบล็คแจ็ค 15,Blackjack Cổ điển Tốc Độ 15,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 16,经典极速二十一点16,經典急速二十一點16,クラシックスピードブラックジャック16,클래식 스피드 블랙잭 16,คลาสสิกสปีดแบล็คแจ็ค 16,Blackjack Cổ điển Tốc độ 16,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 17,经典极速二十一点17,經典急速二十一點17,クラシックスピードブラックジャック17,클래식 스피드 블랙잭 17,คลาสสิกสปีดแบล็คแจ็ค 17,Blackjack Cổ điển Tốc độ 17,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 18,经典极速二十一点18,經典急速二十一點18,クラシックスピードブラックジャック18,클래식 스피드 블랙잭 18,คลาสสิกสปีดแบล็คแจ็ค 18,Blackjack Cổ điển Tốc độ 18,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 2,经典极速二十一点2,經典急速二十一點2,クラシックスピードブラックジャック2,클래식 스피드 블랙잭 2,คลาสสิกสปีดแบล็คแจ็ค 2,Blackjack Cổ điển Tốc độ 2,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 23,经典极速二十一点23,經典急速二十一點23,クラシックスピードブラックジャック23,클래식 스피드 블랙잭 23,คลาสสิกสปีดแบล็คแจ็ค 23,Blackjack Cổ điển Tốc độ 23,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 3,经典极速二十一点3,經典急速二十一點3,クラシックスピードブラックジャック3,클래식 스피드 블랙잭 3,คลาสสิกสปีดแบล็คแจ็ค 3,Blackjack Cổ điển Tốc độ 3,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 31,经典极速二十一点31,經典急速二十一點31,クラシックスピードブラックジャック31,클래식 스피드 블랙잭 31,คลาสสิกสปีดแบล็คแจ็ค 31,Blackjack Cổ điển Tốc độ 31,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 32,经典极速二十一点32,經典急速二十一點32,クラシックスピードブラックジャック32,클래식 스피드 블랙잭 32,คลาสสิกสปีดแบล็คแจ็ค 32,Blackjack Cổ điển Tốc độ 32,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 33,经典极速二十一点33,經典急速二十一點33,クラシックスピードブラックジャック33,클래식 스피드 블랙잭 33,คลาสสิกสปีดแบล็คแจ็ค 33,Blackjack Cổ điển Tốc độ 33,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 34,经典极速二十一点34,經典急速二十一點34,クラシックスピードブラックジャック34,클래식 스피드 블랙잭 34,คลาสสิกสปีดแบล็คแจ็ค 34,Blackjack Cổ điển Tốc độ 34,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 35,经典极速二十一点35,經典急速二十一點35,クラシックスピードブラックジャック35,클래식 스피드 블랙잭 35,คลาสสิกสปีดแบล็คแจ็ค 35,Blackjack Cổ điển Tốc độ 35,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 36,经典极速二十一点36,經典急速二十一點36,クラシックスピードブラックジャック36,클래식 스피드 블랙잭 36,คลาสสิกสปีดแบล็คแจ็ค 36,Blackjack Cổ điển Tốc độ 36,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 37,经典极速二十一点37,經典急速二十一點37,クラシックスピードブラックジャック37,클래식 스피드 블랙잭 37,คลาสสิกสปีดแบล็คแจ็ค 37,Blackjack Cổ điển Tốc độ 37,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 38,经典极速二十一点38,經典急速二十一點38,クラシックスピードブラックジャック38,클래식 스피드 블랙잭 38,คลาสสิกสปีดแบล็คแจ็ค 38,Blackjack Cổ điển Tốc độ 38,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 39,经典极速二十一点39,經典急速二十一點39,クラシックスピードブラックジャック39,클래식 스피드 블랙잭 39,คลาสสิกสปีดแบล็คแจ็ค 39,Blackjack Cổ điển Tốc độ 39,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 4,经典极速二十一点4,經典急速二十一點4,クラシックスピードブラックジャック4,클래식 스피드 블랙잭 4,คลาสสิกสปีดแบล็คแจ็ค 4,Blackjack Cổ điển Tốc độ 4,,,,,,,,,,,,,,,,,,
#N/A,Classic Speed Blackjack 40,经典极速二十一点40,經典急速二十一點40,クラシックスピードブラックジャック40,클래식 스피드 블랙잭 40,คลาสสิกสปีดแบล็คแจ็ค 40,Blackjack Cổ điển Tốc độ 40,,,,,,,,,,,,,,,,,,
